"source","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","subclass","superorder","order","suborder","infraorder","hyporder","superfamily","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"UMZM",47,NA,NA,NA,NA,NA,NA,NA,"Micropsammidae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Endeostigmata","Nematalycina",NA,"Nematalycoidea","Micropsammidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Micropsammidae"
"UMZM",48,NA,NA,NA,NA,NA,NA,NA,"Nematalycidae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Endeostigmata","Nematalycina",NA,"Nematalycoidea","Nematalycidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Nematalycidae"
"UMZM",49,NA,NA,NA,NA,NA,NA,NA,"Proteonematalycidae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Endeostigmata","Nematalycina",NA,"Nematalycoidea","Proteonematalycidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Proteonematalycidae"
"UMZM",50,NA,NA,NA,NA,NA,NA,NA,"Terpnacarida",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Endeostigmata","Terpnacarida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"infraorder",NA,NA,NA,NA,NA,NA,NA,"Terpnacarida"
"UMZM",51,NA,NA,NA,NA,NA,NA,NA,"Oehserchestoidea",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Endeostigmata","Terpnacarida",NA,"Oehserchestoidea",NA,NA,NA,NA,NA,NA,NA,NA,"superfamily",NA,NA,NA,NA,NA,NA,NA,"Oehserchestoidea"
"UMZM",52,NA,NA,NA,NA,NA,NA,NA,"Grandjeanicidae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Endeostigmata","Terpnacarida",NA,"Oehserchestoidea","Grandjeanicidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Grandjeanicidae"
"UMZM",53,NA,NA,NA,NA,NA,NA,NA,"Oehserchestidae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Endeostigmata","Terpnacarida",NA,"Oehserchestoidea","Oehserchestidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Oehserchestidae"
"UMZM",54,NA,NA,NA,NA,NA,NA,NA,"Terpnacaroidea",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Endeostigmata","Terpnacarida",NA,"Terpnacaroidea",NA,NA,NA,NA,NA,NA,NA,NA,"superfamily",NA,NA,NA,NA,NA,NA,NA,"Terpnacaroidea"
"UMZM",55,NA,NA,NA,NA,NA,NA,NA,"Terpnacaridae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Endeostigmata","Terpnacarida",NA,"Terpnacaroidea","Terpnacaridae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Terpnacaridae"
"UMZM",56,NA,NA,NA,NA,NA,NA,NA,"Oribatida",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"suborder",NA,NA,NA,NA,NA,NA,NA,"Oribatida"
"UMZM",57,NA,NA,NA,NA,NA,NA,NA,"Desmonomata",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"infraorder",NA,NA,NA,NA,NA,NA,NA,"Desmonomata"
"UMZM",58,NA,NA,NA,NA,NA,NA,NA,"Astigmata",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hyporder",NA,NA,NA,NA,NA,NA,NA,"Astigmata"
"UMZM",59,NA,NA,NA,NA,NA,NA,NA,"Chetochelacaridae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata",NA,"Chetochelacaridae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Chetochelacaridae"
"UMZM",60,NA,NA,NA,NA,NA,NA,NA,"Heterocoptidae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata",NA,"Heterocoptidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Heterocoptidae"
"UMZM",61,NA,NA,NA,NA,NA,NA,NA,"Lemanniellidae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata",NA,"Lemanniellidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Lemanniellidae"
"UMZM",62,NA,NA,NA,NA,NA,NA,NA,"Acaroidea",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Acaroidea",NA,NA,NA,NA,NA,NA,NA,NA,"superfamily",NA,NA,NA,NA,NA,NA,NA,"Acaroidea"
"UMZM",63,NA,NA,NA,NA,NA,NA,NA,"Acaridae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Acaroidea","Acaridae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Acaridae"
"UMZM",64,NA,NA,NA,NA,NA,NA,NA,"Gaudiellidae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Acaroidea","Gaudiellidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Gaudiellidae"
"UMZM",65,NA,NA,NA,NA,NA,NA,NA,"Glycacaridae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Acaroidea","Glycacaridae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Glycacaridae"
"UMZM",66,NA,NA,NA,NA,NA,NA,NA,"Lardoglyphidae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Acaroidea","Lardoglyphidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Lardoglyphidae"
"UMZM",67,NA,NA,NA,NA,NA,NA,NA,"Scatoglyphidae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Acaroidea","Scatoglyphidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Scatoglyphidae"
"UMZM",68,NA,NA,NA,NA,NA,NA,NA,"Suidasiidae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Acaroidea","Suidasiidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Suidasiidae"
"UMZM",69,NA,NA,NA,NA,NA,NA,NA,"Analgoidea",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea",NA,NA,NA,NA,NA,NA,NA,NA,"superfamily",NA,NA,NA,NA,NA,NA,NA,"Analgoidea"
"UMZM",70,NA,NA,NA,NA,NA,NA,NA,"Alloptidae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Alloptidae"
"UMZM",71,NA,NA,NA,NA,NA,NA,NA,"Alloptinae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,NA,NA,NA,NA,"subfamily",NA,NA,NA,NA,NA,NA,NA,"Alloptinae"
"UMZM",72,NA,NA,NA,NA,NA,NA,NA,"Alloptes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Alloptes",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Alloptes"
"UMZM",73,NA,NA,NA,NA,NA,NA,NA,"Alloptes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Alloptes","Alloptes",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Alloptes"
"UMZM",103,NA,NA,NA,NA,NA,NA,NA,"Apodalloptes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Alloptes","Apodalloptes",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Apodalloptes"
"UMZM",106,NA,NA,NA,NA,NA,NA,NA,"Conuralloptes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Alloptes","Conuralloptes",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Conuralloptes"
"UMZM",115,NA,NA,NA,NA,NA,NA,NA,"Sternalloptes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Alloptes","Sternalloptes",NA,NA,"subgenus",NA,NA,NA,NA,NA,NA,NA,"Sternalloptes"
"UMZM",129,NA,NA,NA,NA,NA,NA,NA,"Alloptoides",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Alloptoides",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Alloptoides"
"UMZM",133,NA,NA,NA,NA,NA,NA,NA,"Anisanchus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Anisanchus",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Anisanchus"
"UMZM",135,NA,NA,NA,NA,NA,NA,NA,"Aramolichus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Aramolichus",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Aramolichus"
"UMZM",137,NA,NA,NA,NA,NA,NA,NA,"Brephosceles",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Brephosceles",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Brephosceles"
"UMZM",194,NA,NA,NA,NA,NA,NA,NA,"Dichobrephosceles",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Dichobrephosceles",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Dichobrephosceles"
"UMZM",197,NA,NA,NA,NA,NA,NA,NA,"Dinalloptes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Dinalloptes",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Dinalloptes"
"UMZM",201,NA,NA,NA,NA,NA,NA,NA,"Fregatocolus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Fregatocolus",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Fregatocolus"
"UMZM",204,NA,NA,NA,NA,NA,NA,NA,"Hyperpedalloptes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Hyperpedalloptes",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Hyperpedalloptes"
"UMZM",208,NA,NA,NA,NA,NA,NA,NA,"Ibidocolus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Ibidocolus",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Ibidocolus"
"UMZM",211,NA,NA,NA,NA,NA,NA,NA,"Laminalloptes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Laminalloptes",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Laminalloptes"
"UMZM",215,NA,NA,NA,NA,NA,NA,NA,"Megalloptes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Megalloptes",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Megalloptes"
"UMZM",217,NA,NA,NA,NA,NA,NA,NA,"Onychalloptes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Onychalloptes",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Onychalloptes"
"UMZM",220,NA,NA,NA,NA,NA,NA,NA,"Paradoxalloptes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Paradoxalloptes",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Paradoxalloptes"
"UMZM",222,NA,NA,NA,NA,NA,NA,NA,"Plicatalloptes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Plicatalloptes",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Plicatalloptes"
"UMZM",231,NA,NA,NA,NA,NA,NA,NA,"Psilobrephosceles",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Psilobrephosceles",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Psilobrephosceles"
"UMZM",233,NA,NA,NA,NA,NA,NA,NA,"Ptyctalloptes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Ptyctalloptes",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Ptyctalloptes"
"UMZM",235,NA,NA,NA,NA,NA,NA,NA,"Rhynchalloptes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Rhynchalloptes",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Rhynchalloptes"
"UMZM",237,NA,NA,NA,NA,NA,NA,NA,"Spinicnemis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Spinicnemis",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Spinicnemis"
"UMZM",240,NA,NA,NA,NA,NA,NA,NA,"Tauralloptes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Tauralloptes",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Tauralloptes"
"UMZM",242,NA,NA,NA,NA,NA,NA,NA,"Echinacarinae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Echinacarinae",NA,NA,NA,NA,NA,NA,"subfamily",NA,NA,NA,NA,NA,NA,NA,"Echinacarinae"
"UMZM",243,NA,NA,NA,NA,NA,NA,NA,"Echinacarus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Echinacarinae",NA,NA,"Echinacarus",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Echinacarus"
"UMZM",246,NA,NA,NA,NA,NA,NA,NA,"Microspalacinae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Microspalacinae",NA,NA,NA,NA,NA,NA,"subfamily",NA,NA,NA,NA,NA,NA,NA,"Microspalacinae"
"UMZM",247,NA,NA,NA,NA,NA,NA,NA,"Microspalax",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Microspalacinae",NA,NA,"Microspalax",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Microspalax"
"UMZM",259,NA,NA,NA,NA,NA,NA,NA,"Oxyalginae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Oxyalginae",NA,NA,NA,NA,NA,NA,"subfamily",NA,NA,NA,NA,NA,NA,NA,"Oxyalginae"
"UMZM",260,NA,NA,NA,NA,NA,NA,NA,"Alloptellus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Oxyalginae",NA,NA,"Alloptellus",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Alloptellus"
"UMZM",264,NA,NA,NA,NA,NA,NA,NA,"Ceraturoptellus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Oxyalginae",NA,NA,"Ceraturoptellus",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Ceraturoptellus"
"UMZM",268,NA,NA,NA,NA,NA,NA,NA,"Gaudium",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Oxyalginae",NA,NA,"Gaudium",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Gaudium"
"UMZM",270,NA,NA,NA,NA,NA,NA,NA,"Oxyalges",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Oxyalginae",NA,NA,"Oxyalges",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Oxyalges"
"UMZM",273,NA,NA,NA,NA,NA,NA,NA,"Analgidae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Analgidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Analgidae"
"UMZM",274,NA,NA,NA,NA,NA,NA,NA,"Apionacaridae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Apionacaridae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Apionacaridae"
"UMZM",275,NA,NA,NA,NA,NA,NA,NA,"Avenzoariidae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,NA,NA,NA,NA,NA,NA,"Avenzoariidae"
"UMZM",276,NA,NA,NA,NA,NA,NA,NA,"Avenzoariinae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,NA,NA,NA,NA,"subfamily",NA,NA,NA,NA,NA,NA,NA,"Avenzoariinae"
"UMZM",277,NA,NA,NA,NA,NA,NA,NA,"Attagivora",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Attagivora",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Attagivora"
"UMZM",279,NA,NA,NA,NA,NA,NA,NA,"Avenzoaria",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Avenzoaria",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Avenzoaria"
"UMZM",298,NA,NA,NA,NA,NA,NA,NA,"Bregetovia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Bregetovia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Bregetovia"
"UMZM",305,NA,NA,NA,NA,NA,NA,NA,"Bychovskiata",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Bychovskiata",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Bychovskiata"
"UMZM",333,NA,NA,NA,NA,NA,NA,NA,"Capelloptes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Capelloptes",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Capelloptes"
"UMZM",336,NA,NA,NA,NA,NA,NA,NA,"Laronyssus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Laronyssus",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Laronyssus"
"UMZM",339,NA,NA,NA,NA,NA,NA,NA,"Ovofreyana",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Ovofreyana",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Ovofreyana"
"UMZM",343,NA,NA,NA,NA,NA,NA,NA,"Pomerantzevia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Pomerantzevia",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,"Pomerantzevia"
