"TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","subclass","superorder","order","suborder","infraorder","hyporder","superfamily","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"UMZM",103,NA,NA,NA,NA,NA,NA,NA,NA,"Apodalloptes Gaud, 1972",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Alloptes","Apodalloptes",NA,NA,"subgenus",NA,"Gaud, 1972",NA,NA,NA,NA,NA,"Apodalloptes"
"UMZM",106,NA,NA,NA,NA,NA,NA,NA,NA,"Conuralloptes Gaud, 1972",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Alloptes","Conuralloptes",NA,NA,"subgenus",NA,"Gaud, 1972",NA,NA,NA,NA,NA,"Conuralloptes"
"UMZM",115,NA,NA,NA,NA,NA,NA,NA,NA,"Sternalloptes Mironov, 1993",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Alloptes","Sternalloptes",NA,NA,"subgenus",NA,"Mironov, 1993",NA,NA,NA,NA,NA,"Sternalloptes"
"UMZM",129,NA,NA,NA,NA,NA,NA,NA,NA,"Alloptoides Gaud, 1961",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Alloptoides",NA,NA,NA,"genus",NA,"Gaud, 1961",NA,NA,NA,NA,NA,"Alloptoides"
"UMZM",133,NA,NA,NA,NA,NA,NA,NA,NA,"Anisanchus Peterson & Atyeo, 1977",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Anisanchus",NA,NA,NA,"genus",NA,"Peterson & Atyeo, 1977",NA,NA,NA,NA,NA,"Anisanchus"
"UMZM",135,NA,NA,NA,NA,NA,NA,NA,NA,"Aramolichus Peterson & Atyeo, 1968",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Aramolichus",NA,NA,NA,"genus",NA,"Peterson & Atyeo, 1968",NA,NA,NA,NA,NA,"Aramolichus"
"UMZM",137,NA,NA,NA,NA,NA,NA,NA,NA,"Brephosceles Hull, 1932",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Brephosceles",NA,NA,NA,"genus",NA,"Hull, 1932",NA,NA,NA,NA,NA,"Brephosceles"
"UMZM",194,NA,NA,NA,NA,NA,NA,NA,NA,"Dichobrephosceles Peterson & Atyeo, 1968",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Dichobrephosceles",NA,NA,NA,"genus",NA,"Peterson & Atyeo, 1968",NA,NA,NA,NA,NA,"Dichobrephosceles"
"UMZM",197,NA,NA,NA,NA,NA,NA,NA,NA,"Dinalloptes Gaud & Mouchet, 1957",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Dinalloptes",NA,NA,NA,"genus",NA,"Gaud & Mouchet, 1957",NA,NA,NA,NA,NA,"Dinalloptes"
"UMZM",201,NA,NA,NA,NA,NA,NA,NA,NA,"Fregatocolus Atyeo & Peterson, 1972",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Fregatocolus",NA,NA,NA,"genus",NA,"Atyeo & Peterson, 1972",NA,NA,NA,NA,NA,"Fregatocolus"
"UMZM",204,NA,NA,NA,NA,NA,NA,NA,NA,"Hyperpedalloptes Dubinin, 1955",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Hyperpedalloptes",NA,NA,NA,"genus",NA,"Dubinin, 1955",NA,NA,NA,NA,NA,"Hyperpedalloptes"
"UMZM",208,NA,NA,NA,NA,NA,NA,NA,NA,"Ibidocolus Mironov, 1998",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Ibidocolus",NA,NA,NA,"genus",NA,"Mironov, 1998",NA,NA,NA,NA,NA,"Ibidocolus"
"UMZM",211,NA,NA,NA,NA,NA,NA,NA,NA,"Laminalloptes Dubinin, 1955",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Laminalloptes",NA,NA,NA,"genus",NA,"Dubinin, 1955",NA,NA,NA,NA,NA,"Laminalloptes"
"UMZM",215,NA,NA,NA,NA,NA,NA,NA,NA,"Megalloptes Mironov & Perez, 2001",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Megalloptes",NA,NA,NA,"genus",NA,"Mironov & Perez, 2001",NA,NA,NA,NA,NA,"Megalloptes"
"UMZM",217,NA,NA,NA,NA,NA,NA,NA,NA,"Onychalloptes Peterson & Atyeo, 1968",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Onychalloptes",NA,NA,NA,"genus",NA,"Peterson & Atyeo, 1968",NA,NA,NA,NA,NA,"Onychalloptes"
"UMZM",220,NA,NA,NA,NA,NA,NA,NA,NA,"Paradoxalloptes Mironov, 1999",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Paradoxalloptes",NA,NA,NA,"genus",NA,"Mironov, 1999",NA,NA,NA,NA,NA,"Paradoxalloptes"
"UMZM",222,NA,NA,NA,NA,NA,NA,NA,NA,"Plicatalloptes Dubinin, 1955",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Plicatalloptes",NA,NA,NA,"genus",NA,"Dubinin, 1955",NA,NA,NA,NA,NA,"Plicatalloptes"
"UMZM",231,NA,NA,NA,NA,NA,NA,NA,NA,"Psilobrephosceles Peterson & Atyeo, 1977",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Psilobrephosceles",NA,NA,NA,"genus",NA,"Peterson & Atyeo, 1977",NA,NA,NA,NA,NA,"Psilobrephosceles"
"UMZM",233,NA,NA,NA,NA,NA,NA,NA,NA,"Ptyctalloptes Dubinin, 1955",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Ptyctalloptes",NA,NA,NA,"genus",NA,"Dubinin, 1955",NA,NA,NA,NA,NA,"Ptyctalloptes"
"UMZM",235,NA,NA,NA,NA,NA,NA,NA,NA,"Rhynchalloptes Peterson & Atyeo, 1977",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Rhynchalloptes",NA,NA,NA,"genus",NA,"Peterson & Atyeo, 1977",NA,NA,NA,NA,NA,"Rhynchalloptes"
"UMZM",237,NA,NA,NA,NA,NA,NA,NA,NA,"Spinicnemis Mironov, 2002",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Spinicnemis",NA,NA,NA,"genus",NA,"Mironov, 2002",NA,NA,NA,NA,NA,"Spinicnemis"
"UMZM",240,NA,NA,NA,NA,NA,NA,NA,NA,"Tauralloptes Mironov, 2002",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Alloptinae",NA,NA,"Tauralloptes",NA,NA,NA,"genus",NA,"Mironov, 2002",NA,NA,NA,NA,NA,"Tauralloptes"
"UMZM",242,NA,NA,NA,NA,NA,NA,NA,NA,"Echinacarinae Peterson, 1972",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Echinacarinae",NA,NA,NA,NA,NA,NA,"subfamily",NA,"Peterson, 1972",NA,NA,NA,NA,NA,"Echinacarinae"
"UMZM",243,NA,NA,NA,NA,NA,NA,NA,NA,"Echinacarus Dubinin, 1949",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Echinacarinae",NA,NA,"Echinacarus",NA,NA,NA,"genus",NA,"Dubinin, 1949",NA,NA,NA,NA,NA,"Echinacarus"
"UMZM",246,NA,NA,NA,NA,NA,NA,NA,NA,"Microspalacinae Atyeo & Gaud, 1991",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Microspalacinae",NA,NA,NA,NA,NA,NA,"subfamily",NA,"Atyeo & Gaud, 1991",NA,NA,NA,NA,NA,"Microspalacinae"
"UMZM",247,NA,NA,NA,NA,NA,NA,NA,NA,"Microspalax Mégnin & Trouessart, 1884",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Microspalacinae",NA,NA,"Microspalax",NA,NA,NA,"genus",NA,"Mégnin & Trouessart, 1884",NA,NA,NA,NA,NA,"Microspalax"
"UMZM",259,NA,NA,NA,NA,NA,NA,NA,NA,"Oxyalginae Peterson & Atyeo, 1971",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Oxyalginae",NA,NA,NA,NA,NA,NA,"subfamily",NA,"Peterson & Atyeo, 1971",NA,NA,NA,NA,NA,"Oxyalginae"
"UMZM",260,NA,NA,NA,NA,NA,NA,NA,NA,"Alloptellus Dubinin, 1955",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Oxyalginae",NA,NA,"Alloptellus",NA,NA,NA,"genus",NA,"Dubinin, 1955",NA,NA,NA,NA,NA,"Alloptellus"
"UMZM",264,NA,NA,NA,NA,NA,NA,NA,NA,"Ceraturoptellus Cerny, 1969",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Oxyalginae",NA,NA,"Ceraturoptellus",NA,NA,NA,"genus",NA,"Cerny, 1969",NA,NA,NA,NA,NA,"Ceraturoptellus"
"UMZM",268,NA,NA,NA,NA,NA,NA,NA,NA,"Gaudium Peterson & Atyeo, 1991",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Oxyalginae",NA,NA,"Gaudium",NA,NA,NA,"genus",NA,"Peterson & Atyeo, 1991",NA,NA,NA,NA,NA,"Gaudium"
"UMZM",270,NA,NA,NA,NA,NA,NA,NA,NA,"Oxyalges Gaud & Mouchet, 1959",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Alloptidae","Oxyalginae",NA,NA,"Oxyalges",NA,NA,NA,"genus",NA,"Gaud & Mouchet, 1959",NA,NA,NA,NA,NA,"Oxyalges"
"UMZM",273,NA,NA,NA,NA,NA,NA,NA,NA,"Analgidae Trouessart & Mégnin, 1884",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Analgidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,"Trouessart & Mégnin, 1884",NA,NA,NA,NA,NA,"Analgidae"
"UMZM",274,NA,NA,NA,NA,NA,NA,NA,NA,"Apionacaridae Gaud & Atyeo, 1977",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Apionacaridae",NA,NA,NA,NA,NA,NA,NA,"family",NA,"Gaud & Atyeo, 1977",NA,NA,NA,NA,NA,"Apionacaridae"
"UMZM",275,NA,NA,NA,NA,NA,NA,NA,NA,"Avenzoariidae Oudemans, 1905",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,"Oudemans, 1905",NA,NA,NA,NA,NA,"Avenzoariidae"
"UMZM",276,NA,NA,NA,NA,NA,NA,NA,NA,"Avenzoariinae Oudemans, 1905",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,NA,NA,NA,NA,"subfamily",NA,"Oudemans, 1905",NA,NA,NA,NA,NA,"Avenzoariinae"
"UMZM",277,NA,NA,NA,NA,NA,NA,NA,NA,"Attagivora Mironov & Dabert, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Attagivora",NA,NA,NA,"genus",NA,"Mironov & Dabert, 1992",NA,NA,NA,NA,NA,"Attagivora"
"UMZM",279,NA,NA,NA,NA,NA,NA,NA,NA,"Avenzoaria Oudemans, 1905",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Avenzoaria",NA,NA,NA,"genus",NA,"Oudemans, 1905",NA,NA,NA,NA,NA,"Avenzoaria"
"UMZM",298,NA,NA,NA,NA,NA,NA,NA,NA,"Bregetovia Dubinin, 1951",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Bregetovia",NA,NA,NA,"genus",NA,"Dubinin, 1951",NA,NA,NA,NA,NA,"Bregetovia"
"UMZM",305,NA,NA,NA,NA,NA,NA,NA,NA,"Bychovskiata Dubinin, 1956",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Bychovskiata",NA,NA,NA,"genus",NA,"Dubinin, 1956",NA,NA,NA,NA,NA,"Bychovskiata"
"UMZM",333,NA,NA,NA,NA,NA,NA,NA,NA,"Capelloptes Dubinin, 1951",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Capelloptes",NA,NA,NA,"genus",NA,"Dubinin, 1951",NA,NA,NA,NA,NA,"Capelloptes"
"UMZM",336,NA,NA,NA,NA,NA,NA,NA,NA,"Laronyssus Dubinin, 1951",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Laronyssus",NA,NA,NA,"genus",NA,"Dubinin, 1951",NA,NA,NA,NA,NA,"Laronyssus"
"UMZM",339,NA,NA,NA,NA,NA,NA,NA,NA,"Ovofreyana Mironov, 1995",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Ovofreyana",NA,NA,NA,"genus",NA,"Mironov, 1995",NA,NA,NA,NA,NA,"Ovofreyana"
"UMZM",343,NA,NA,NA,NA,NA,NA,NA,NA,"Pomerantzevia Dubinin, 1956",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Pomerantzevia",NA,NA,NA,"genus",NA,"Dubinin, 1956",NA,NA,NA,NA,NA,"Pomerantzevia"
"UMZM",350,NA,NA,NA,NA,NA,NA,NA,NA,"Rafalskiata Mironov & Dabert, 1997",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Rafalskiata",NA,NA,NA,"genus",NA,"Mironov & Dabert, 1997",NA,NA,NA,NA,NA,"Rafalskiata"
"UMZM",352,NA,NA,NA,NA,NA,NA,NA,NA,"Rostratobia Mironov & Dabert, 1997",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Avenzoariinae",NA,NA,"Rostratobia",NA,NA,NA,"genus",NA,"Mironov & Dabert, 1997",NA,NA,NA,NA,NA,"Rostratobia"
"UMZM",355,NA,NA,NA,NA,NA,NA,NA,NA,"Hemifreyaninae Atyeo & Gaud, 1981",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Hemifreyaninae",NA,NA,NA,NA,NA,NA,"subfamily",NA,"Atyeo & Gaud, 1981",NA,NA,NA,NA,NA,"Hemifreyaninae"
"UMZM",356,NA,NA,NA,NA,NA,NA,NA,NA,"Hemifreyana Gaud & Mouchet, 1959",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Hemifreyaninae",NA,NA,"Hemifreyana",NA,NA,NA,"genus",NA,"Gaud & Mouchet, 1959",NA,NA,NA,NA,NA,"Hemifreyana"
"UMZM",359,NA,NA,NA,NA,NA,NA,NA,NA,"Pandionacarinae Ozdikmen, 2008",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Pandionacarinae",NA,NA,NA,NA,NA,NA,"subfamily",NA,"Ozdikmen, 2008",NA,NA,NA,NA,NA,"Pandionacarinae"
"UMZM",360,NA,NA,NA,NA,NA,NA,NA,NA,"Bdellorhynchus Trouessart, 1895",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Pandionacarinae",NA,NA,"Bdellorhynchus",NA,NA,NA,"genus",NA,"Trouessart, 1895",NA,NA,NA,NA,NA,"Bdellorhynchus"
"UMZM",364,NA,NA,NA,NA,NA,NA,NA,NA,"Pandionacarus Ozdikmen, 2008",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Pandionacarinae",NA,NA,"Pandionacarus",NA,NA,NA,"genus",NA,"Ozdikmen, 2008",NA,NA,NA,NA,NA,"Pandionacarus"
"UMZM",366,NA,NA,NA,NA,NA,NA,NA,NA,"Promegninia Gaud & Atyeo, 1967",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Pandionacarinae",NA,NA,"Promegninia",NA,NA,NA,"genus",NA,"Gaud & Atyeo, 1967",NA,NA,NA,NA,NA,"Promegninia"
"UMZM",370,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinozachvatkinia Mironov, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Pandionacarinae",NA,NA,"Rhinozachvatkinia",NA,NA,NA,"genus",NA,"Mironov, 1989",NA,NA,NA,NA,NA,"Rhinozachvatkinia"
"UMZM",375,NA,NA,NA,NA,NA,NA,NA,NA,"Scutomegninia Dubinin, 1956",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Pandionacarinae",NA,NA,"Scutomegninia",NA,NA,NA,"genus",NA,"Dubinin, 1956",NA,NA,NA,NA,NA,"Scutomegninia"
"UMZM",376,NA,NA,NA,NA,NA,NA,NA,NA,"Ibidomegninia Mironov, 1990",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Pandionacarinae",NA,NA,"Scutomegninia","Ibidomegninia",NA,NA,"subgenus",NA,"Mironov, 1990",NA,NA,NA,NA,NA,"Ibidomegninia"
"UMZM",379,NA,NA,NA,NA,NA,NA,NA,NA,"Scutomegninia Dubinin, 1956",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Pandionacarinae",NA,NA,"Scutomegninia","Scutomegninia",NA,NA,"subgenus",NA,"Dubinin, 1956",NA,NA,NA,NA,NA,"Scutomegninia"
"UMZM",404,NA,NA,NA,NA,NA,NA,NA,NA,"Zachvatkinia Dubinin, 1949",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Pandionacarinae",NA,NA,"Zachvatkinia",NA,NA,NA,"genus",NA,"Dubinin, 1949",NA,NA,NA,NA,NA,"Zachvatkinia"
"UMZM",419,NA,NA,NA,NA,NA,NA,NA,NA,"Zygochelifer Atyeo, 1984",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Avenzoariidae","Pandionacarinae",NA,NA,"Zygochelifer",NA,NA,NA,"genus",NA,"Atyeo, 1984",NA,NA,NA,NA,NA,"Zygochelifer"
"UMZM",428,NA,NA,NA,NA,NA,NA,NA,NA,"Cytoditidae Oudemans, 1908",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Cytoditidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,"Oudemans, 1908",NA,NA,NA,NA,NA,"Cytoditidae"
"UMZM",429,NA,NA,NA,NA,NA,NA,NA,NA,"Cytodites Mégnin, 1876",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Cytoditidae",NA,NA,NA,"Cytodites",NA,NA,NA,"genus",NA,"Mégnin, 1876",NA,NA,NA,NA,NA,"Cytodites"
"UMZM",440,NA,NA,NA,NA,NA,NA,NA,NA,"Cytonyssus Fain, 1960",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Cytoditidae",NA,NA,NA,"Cytonyssus",NA,NA,NA,"genus",NA,"Fain, 1960",NA,NA,NA,NA,NA,"Cytonyssus"
"UMZM",445,NA,NA,NA,NA,NA,NA,NA,NA,"Dermationidae Fain, 1965",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Dermationidae",NA,NA,NA,NA,NA,NA,NA,"family",NA,"Fain, 1965",NA,NA,NA,NA,NA,"Dermationidae"
"UMZM",446,NA,NA,NA,NA,NA,NA,NA,NA,"Apodicoptes Fain, 1965",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Dermationidae",NA,NA,NA,"Apodicoptes",NA,NA,NA,"genus",NA,"Fain, 1965",NA,NA,NA,NA,NA,"Apodicoptes"
