"Dataset","taxonID","datasetID","parentNameUsageID","acceptedNameUsageID","originalNameUsageID","scientificName","scientificNameAuthorship","canonicalName","genericName","specificEpithet","infraspecificEpithet","taxonRank","nameAccordingTo","namePublishedIn","nomenclaturalStatus","taxonRemarks","kingdom","phylum","class","order","family","genus"
"BOTH",2183468,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2184237",NA,"Dermacentor electus Neumann, 1897","Neumann, 1897","Dermacentor electus","Dermacentor","electus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",2184168,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2184165",NA,"Amblyomma longirostrum Cooper & Robinson, 1908","Cooper & Robinson, 1908","Amblyomma longirostrum","Amblyomma","longirostrum",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",5174561,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2184322",NA,"Aponomma patagonicum Schulze, 1936","Schulze, 1936","Aponomma patagonicum","Aponomma","patagonicum",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",8901363,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183566",NA,"Rhipicephalus sanguineus sanguineus","Lamontellerie, 1960","Rhipicephalus sanguineus sanguineus","Rhipicephalus","sanguineus","sanguineus","subspecies",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",8709313,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183566",NA,"Rhipicephalus sanguineus Rageau, 1951","Rageau, 1951","Rhipicephalus sanguineus","Rhipicephalus","sanguineus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",8348395,"7ddf754f-d193-4cc9-b351-99906754a03b","2184370","2183382",NA,"Dermacentor auratus Anastos, 1950","Anastos, 1950","Dermacentor auratus","Dermacentor","auratus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Dermacentor"
"BOTH",2184286,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2184283",NA,"Amblyomma primaculatum Warburton, 1925","Warburton, 1925","Amblyomma primaculatum","Amblyomma","primaculatum",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",7429760,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2184210",NA,"Amblyomma hebraeum Schoenaers, 1951","Schoenaers, 1951","Amblyomma hebraeum","Amblyomma","hebraeum",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",2183322,"7ddf754f-d193-4cc9-b351-99906754a03b","2184365","2183316",NA,"Hyalomma inermis Pomerantsev, Matikashvili & Lototsky, 1940","Pomerantsev, Matikashvili & Lototsky, 1940","Hyalomma inermis","Hyalomma","inermis",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Haemaphysalis"
"BOTH",2182581,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","2182580",NA,"Exopalpiger heroldi Cerny, 1959","Cerny, 1959","Exopalpiger heroldi","Exopalpiger","heroldi",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",8207873,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","5174075",NA,"Ixodes ugandanus Rageau, 1954","Rageau, 1954","Ixodes ugandanus","Ixodes","ugandanus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",2183323,"7ddf754f-d193-4cc9-b351-99906754a03b","2184365","2183316",NA,"Ixodes punctulatus Canestrini & Fanzago, 1878","Canestrini & Fanzago, 1878","Ixodes punctulatus","Ixodes","punctulatus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Haemaphysalis"
"BOTH",6184503,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183657",NA,"Boophilus annulatus microdus Arnold, 1935","Arnold, 1935","Boophilus annulatus microdus","Boophilus","annulatus","microdus","subspecies",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",5174445,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183657",NA,"Ixodes australis Ruotsalainen, 1903","Ruotsalainen, 1903","Ixodes australis","Ixodes","australis",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",2183704,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183657",NA,"Margaropus microphilus Castellani & Chalmers, 1910","Castellani & Chalmers, 1910","Margaropus microphilus","Margaropus","microphilus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",5800750,"de8934f4-a136-481c-a87a-b0b202b80a31","4406659","6887808","5775536","Hypoaspis miles (Berlese, 1882)","(Berlese, 1882)","Hypoaspis miles","Hypoaspis","miles",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Mesostigmata","Laelapidae","Stratiolaelaps"
"BOTH",4548831,"de8934f4-a136-481c-a87a-b0b202b80a31","4406659","6887808","5775536","Stratiolaelaps miles (Berlese, 1882)","(Berlese, 1882)","Stratiolaelaps miles","Stratiolaelaps","miles",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Mesostigmata","Laelapidae","Stratiolaelaps"
"BOTH",2183425,"7ddf754f-d193-4cc9-b351-99906754a03b","2184370","2183432",NA,"Ixodes marmoratus Mégnin, 1880","Mégnin, 1880","Ixodes marmoratus","Ixodes","marmoratus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Dermacentor"
"BOTH",2183440,"7ddf754f-d193-4cc9-b351-99906754a03b","2184370","2183432",NA,"Dermacentor reticularis Anderson, 1909","Anderson, 1909","Dermacentor reticularis","Dermacentor","reticularis",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Dermacentor"
"BOTH",7742287,"7ddf754f-d193-4cc9-b351-99906754a03b","2184370","2183432",NA,"Ixodes holsatus Klenati, 1857","Klenati, 1857","Ixodes holsatus","Ixodes","holsatus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Dermacentor"
"BOTH",7721045,"7ddf754f-d193-4cc9-b351-99906754a03b","2184370","2183432",NA,"Dermacentor marginatus Olenev, 1931","Olenev, 1931","Dermacentor marginatus","Dermacentor","marginatus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Dermacentor"
"BOTH",2184274,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2184273",NA,"Amblyomma cyprium Krijgsman & Ponto, 1933","Krijgsman & Ponto, 1933","Amblyomma cyprium","Amblyomma","cyprium",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",2184055,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2184047",NA,"Dermacentor rhinozerotis Karsch, 1878","Karsch, 1878","Dermacentor rhinozerotis","Dermacentor","rhinozerotis",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",2184057,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2184047",NA,"Hyalomma walckenaeri Bequaert, 1933","Bequaert, 1933","Hyalomma walckenaeri","Hyalomma","walckenaeri",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",10669396,"4dd32523-a3a3-43b7-84df-4cda02f15cf7","2192636","2192646",NA,"Nothrus scabrus Koch, 1879","Koch, 1879","Nothrus scabrus","Nothrus","scabrus",NA,"species",NA,NA,NA,"Originally found in sources as proparte synonym of Hermannia subglabra Berlese, 1910","Animalia","Arthropoda","Arachnida","Sarcoptiformes","Hermanniidae","Hermannia"
"BOTH",2184048,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2184047",NA,"Rhipicephalus walckenaeri Kratz, 1940","Kratz, 1940","Rhipicephalus walckenaeri","Rhipicephalus","walckenaeri",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",2184914,"7ddf754f-d193-4cc9-b351-99906754a03b","2184982","2184910",NA,"Argas minutus Pratt, 1916","Pratt, 1916","Argas minutus","Argas","minutus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Argasidae","Argas"
"BOTH",6184390,"7ddf754f-d193-4cc9-b351-99906754a03b","2184982","2184910",NA,"Argas persicus porteri Lahille, 1915","Lahille, 1915","Argas persicus porteri","Argas","persicus","porteri","subspecies",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Argasidae","Argas"
"BOTH",7643568,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","5174305",NA,"Ixodes percavatus Tubb, 1937","Tubb, 1937","Ixodes percavatus","Ixodes","percavatus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",5174390,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","2182693",NA,"Ixodes marii Olenev, 1934","Olenev, 1934","Ixodes marii","Ixodes","marii",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",5174389,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","2182693",NA,"Ixodes plumbeus obturatorius Babos, 1964","Babos, 1964","Ixodes plumbeus obturatorius","Ixodes","plumbeus","obturatorius","subspecies",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",2182400,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","2182397",NA,"Ixodes vulpinus Babos, 1964","Babos, 1964","Ixodes vulpinus","Ixodes","vulpinus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",2182739,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","5174266",NA,"Eschatocephalus ropsteini Oudemans, 1925","Oudemans, 1925","Eschatocephalus ropsteini","Eschatocephalus","ropsteini",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",7880688,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","2182693",NA,"Ixodes plumbeus Leach, 1815","Leach, 1815","Ixodes plumbeus","Ixodes","plumbeus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",7834793,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","5174400",NA,"Ixodes rothschildi Zumpt, 1952","Zumpt, 1952","Ixodes rothschildi","Ixodes","rothschildi",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",5174113,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","5174111",NA,"Ixodes ricinoides Nuttall, 1913","Nuttall, 1913","Ixodes ricinoides","Ixodes","ricinoides",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",10182910,"de8934f4-a136-481c-a87a-b0b202b80a31","2187963","2187977",NA,"Neoseiulus soleiger Schuster & Pritchard, 1963","Schuster & Pritchard, 1963","Neoseiulus soleiger","Neoseiulus","soleiger",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Mesostigmata","Phytoseiidae","Paraseiulus"
"BOTH",9906773,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183841",NA,"Rhipicephalus simus simus","Rousselot, 1953","Rhipicephalus simus simus","Rhipicephalus","simus","simus","subspecies",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",8052966,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183820",NA,"Rhipicephalus tricuspis Yeoman & Walker, 1967","Yeoman & Walker, 1967","Rhipicephalus tricuspis","Rhipicephalus","tricuspis",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",7453725,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183820",NA,"Rhipicephalus tricuspis Matthysse & Colbo, 1987","Matthysse & Colbo, 1987","Rhipicephalus tricuspis","Rhipicephalus","tricuspis",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",8083732,"7ddf754f-d193-4cc9-b351-99906754a03b","2184370","2183411",NA,"Acarus ricinus Sulzer, 1776","Sulzer, 1776","Acarus ricinus","Acarus","ricinus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Dermacentor"
"BOTH",2183420,"7ddf754f-d193-4cc9-b351-99906754a03b","2184370","2183411",NA,"Crotonus variegatum Duméril, 1829","Duméril, 1829","Crotonus variegatum","Crotonus","variegatum",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Dermacentor"
"BOTH",7851318,"7ddf754f-d193-4cc9-b351-99906754a03b","2184370","2183411",NA,"Dermacentor niveus Sénevet, 1937","Sénevet, 1937","Dermacentor niveus","Dermacentor","niveus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Dermacentor"
"BOTH",5174495,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2184026",NA,"Ixodes rotundatum Neumann, 1892","Neumann, 1892","Ixodes rotundatum","Ixodes","rotundatum",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",7757336,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","2182902",NA,"Ixodes holocyclus Roberts, 1954","Roberts, 1954","Ixodes holocyclus","Ixodes","holocyclus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",2183084,"7ddf754f-d193-4cc9-b351-99906754a03b","2184365","2183078",NA,"Haemaphysalis cinnaberina Koch, 1847","Koch, 1847","Haemaphysalis cinnaberina","Haemaphysalis","cinnaberina",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Haemaphysalis"
"BOTH",2182621,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","2182588",NA,"Boophilus ricinus Idoyaga, 1928","Idoyaga, 1928","Boophilus ricinus","Boophilus","ricinus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",8087715,"7ddf754f-d193-4cc9-b351-99906754a03b","2184365","2183269",NA,"Haemaphysalis humerosa Roberts, 1935","Roberts, 1935","Haemaphysalis humerosa","Haemaphysalis","humerosa",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Haemaphysalis"
"BOTH",8323838,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","5174138",NA,"Ixodes crenulatus Pomerantsev, 1950","Pomerantsev, 1950","Ixodes crenulatus","Ixodes","crenulatus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",2183091,"7ddf754f-d193-4cc9-b351-99906754a03b","2184365","2183078",NA,"Haemaphysalis perigrinus Neumann, 1897","Neumann, 1897","Haemaphysalis perigrinus","Haemaphysalis","perigrinus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Haemaphysalis"
"BOTH",2182629,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","2182588",NA,"Rhipicephalus ricinus Marchoux & Couvy, 1912","Marchoux & Couvy, 1912","Rhipicephalus ricinus","Rhipicephalus","ricinus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",2183100,"7ddf754f-d193-4cc9-b351-99906754a03b","2184365","2183099",NA,"Rhipicephalus hylobatis Schulze, 1936","Schulze, 1936","Rhipicephalus hylobatis","Rhipicephalus","hylobatis",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Haemaphysalis"
"BOTH",2182599,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","2182588",NA,"Ixodes marginatus Burmeister, 1837","Burmeister, 1837","Ixodes marginatus","Ixodes","marginatus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",2182609,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","2182588",NA,"Ixodes obscurus Neumann, 1899","Neumann, 1899","Ixodes obscurus","Ixodes","obscurus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",2182641,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","2182588",NA,"Dermacentor ricinus Winer & Strakosch, 1941","Winer & Strakosch, 1941","Dermacentor ricinus","Dermacentor","ricinus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",2183093,"7ddf754f-d193-4cc9-b351-99906754a03b","2184365","2183078",NA,"Hyalomma punctata Alessandrini, 1917","Alessandrini, 1917","Hyalomma punctata","Hyalomma","punctata",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Haemaphysalis"
"BOTH",8099627,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183630",NA,"Rhipicephalus tricuspis Keirans, 1985","Keirans, 1985","Rhipicephalus tricuspis","Rhipicephalus","tricuspis",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",2183567,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183564",NA,"Rhipicephalus turamicus Uzakov, 1964","Uzakov, 1964","Rhipicephalus turamicus","Rhipicephalus","turamicus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",6184441,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183630",NA,"Rhipicephalus simus tricuspis Stella, 1940","Stella, 1940","Rhipicephalus simus tricuspis","Rhipicephalus","simus","tricuspis","subspecies",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",7835563,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183630",NA,"Rhipicephalus tricuspis Wilson, 1946","Wilson, 1946","Rhipicephalus tricuspis","Rhipicephalus","tricuspis",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",2183720,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183719",NA,"Rhipicephalus janneli Pomerantsev, 1936","Pomerantsev, 1936","Rhipicephalus janneli","Rhipicephalus","janneli",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",8430429,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183564",NA,"Rhipicephalus sulcatus Morel & Vassiliades, 1963","Morel & Vassiliades, 1963","Rhipicephalus sulcatus","Rhipicephalus","sulcatus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",8367364,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183719",NA,"Rhipicephalus kochi Zumpt, 1950","Zumpt, 1950","Rhipicephalus kochi","Rhipicephalus","kochi",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",5174546,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2184301",NA,"Ixodes unipuncta Lewis, 1899","Lewis, 1899","Ixodes unipuncta","Ixodes","unipuncta",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",6184519,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2183968",NA,"Aponomma larve capensis Bedford, 1936","Bedford, 1936","Aponomma larve capensis","Aponomma","larve","capensis","subspecies",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",7529040,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2184359",NA,"Amblyomma paulopunctatum Rageau, 1951","Rageau, 1951","Amblyomma paulopunctatum","Amblyomma","paulopunctatum",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",2184763,"7ddf754f-d193-4cc9-b351-99906754a03b","2184972","2184757",NA,"Argas tolosani Mégnin, 1885","Mégnin, 1885","Argas tolosani","Argas","tolosani",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Argasidae","Ornithodoros"
"BOTH",2184769,"7ddf754f-d193-4cc9-b351-99906754a03b","2184972","2184757",NA,"Ornithodoros grossi Brumpt, 1922","Brumpt, 1922","Ornithodoros grossi","Ornithodoros","grossi",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Argasidae","Ornithodoros"
"BOTH",8380656,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","5174314",NA,"Ixodes arboricola Emel'yanova, 1972","Emel'yanova, 1972","Ixodes arboricola","Ixodes","arboricola",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",7423870,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","5174003",NA,"Ixodes victoriensis Hirst, 1930","Hirst, 1930","Ixodes victoriensis","Ixodes","victoriensis",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",2182874,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","2182873",NA,"Ceratoxidus uriae André, 1947","André, 1947","Ceratoxidus uriae","Ceratoxidus","uriae",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",10066604,"de8934f4-a136-481c-a87a-b0b202b80a31","2192163","2192180",NA,"Notaspis bicarinata",NA,"Notaspis bicarinata","Notaspis","bicarinata",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Sarcoptiformes","Crotoniidae","Camisia"
"BOTH",8060036,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2183998",NA,"Aponomma exornatum Rageau, 1953","Rageau, 1953","Aponomma exornatum","Aponomma","exornatum",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",5174480,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2183998",NA,"Aponomma exornatum Bequaert, 1931","Bequaert, 1931","Aponomma exornatum","Aponomma","exornatum",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",2184221,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2184219",NA,"Amblyomma minutum Aragão, 1909","Aragão, 1909","Amblyomma minutum","Amblyomma","minutum",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",5174485,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2183998",NA,"Ixodes varani Lewis, 1892","Lewis, 1892","Ixodes varani","Ixodes","varani",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",10102091,"de8934f4-a136-481c-a87a-b0b202b80a31","2192417","2192456",NA,"Camisia biciliata",NA,"Camisia biciliata","Camisia","biciliata",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Sarcoptiformes","Nothridae","Nothrus"
"BOTH",5174001,"7ddf754f-d193-4cc9-b351-99906754a03b","8326529","7833035",NA,"Ixodes elegans Neumann, 1910","Neumann, 1910","Ixodes elegans","Ixodes","elegans",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes"
"BOTH",7808284,"7ddf754f-d193-4cc9-b351-99906754a03b","2184365","2183073",NA,"Haemaphysalis hirudo Neumann, 1897","Neumann, 1897","Haemaphysalis hirudo","Haemaphysalis","hirudo",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Haemaphysalis"
"BOTH",2183571,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183570",NA,"Boophilus decoloratus Lamontellerie, 1960","Lamontellerie, 1960","Boophilus decoloratus","Boophilus","decoloratus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",8116150,"7ddf754f-d193-4cc9-b351-99906754a03b","2183844","2183570",NA,"Boophilus decoloratus Morel, 1958","Morel, 1958","Boophilus decoloratus","Boophilus","decoloratus",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus"
"BOTH",4550011,"de8934f4-a136-481c-a87a-b0b202b80a31","4406589","4550012",NA,"Poecilochirus necrophori",NA,"Poecilochirus necrophori","Poecilochirus","necrophori",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Mesostigmata","Parasitidae","Poecilochirus"
"BOTH",2184107,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2184104",NA,"Amblyomma poematium Santos Dias, 1954","Santos Dias, 1954","Amblyomma poematium","Amblyomma","poematium",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",7608478,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2184104",NA,"Amblyomma marmoreum Paoli, 1916","Paoli, 1916","Amblyomma marmoreum","Amblyomma","marmoreum",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
"BOTH",8417580,"7ddf754f-d193-4cc9-b351-99906754a03b","7967293","2184209",NA,"Amblyomma cohaerens Rousselot, 1951","Rousselot, 1951","Amblyomma cohaerens","Amblyomma","cohaerens",NA,"species",NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Amblyomma"
