"Dataset","taxonID","datasetID","parentNameUsageID","acceptedNameUsageID","originalNameUsageID","scientificName","scientificNameAuthorship","canonicalName","genericName","specificEpithet","infraspecificEpithet","taxonRank","nameAccordingTo","namePublishedIn","taxonomicStatus","nomenclaturalStatus","taxonRemarks","kingdom","phylum","class","order","family","genus","TPTdataset","TPTID","scientificNameID","nameAccordingToID","namePublishedInID","taxonConceptID","acceptedNameUsage","parentNameUsage","originalNameUsage","namePublishedInYear","higherClassification","subgenus","verbatimTaxonRank","vernacularName","nomenclaturalCode","reason"
"NEW","11005381","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130623",NA,"Oligonychus steinhaueri Flechtmann & Baker, 1970","Flechtmann & Baker, 1970","Oligonychus steinhaueri","Oligonychus","steinhaueri",NA,"species",NA,"Flechtmann, C.H.W. and Baker, E.W. A preliminary report on the Tetranychidae (Acarina) of Brazil. Annals of the Entomological Society of America, 63: 156-163. (1970).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus steinhaueri",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11005812","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129485",NA,"Paraplonobia contiguus Chaudhri, Akbar & Rasool, 1974","Chaudhri, Akbar & Rasool, 1974","Paraplonobia contiguus","Paraplonobia","contiguus",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia contiguus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11006084","7ddf754f-d193-4cc9-b351-99906754a03b","2129589","2129280",NA,"Mixonychus tasmaniensis Miller, 1966","Miller, 1966","Mixonychus tasmaniensis","Mixonychus","tasmaniensis",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Mixonychus",NA,NA,NA,NA,NA,NA,"Mixonychus tasmaniensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11006201","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130305",NA,"Tetranychus kanzawai Kishida, 1927","Kishida, 1927","Tetranychus kanzawai","Tetranychus","kanzawai",NA,"species",NA,"Tseng, Y.H. A monograph of the mite family Tetranychidae (Acarina : Tronbidiformes) from Taiwan. Taiwan Museum Special Publication Series, 9: 1-226. (1990).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus kanzawai",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11008317","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130108",NA,"Tetranychus graminae Flechtmann, 1971","Flechtmann, 1971","Tetranychus graminae","Tetranychus","graminae",NA,"species",NA,"Flechtmann, C.H.W. Alguns Trombidiformes do Brasil e do Paraguai (Acari). Piracicaba, Brasil: 63. (1971).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus graminae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11008429","7ddf754f-d193-4cc9-b351-99906754a03b","2130327","2130364",NA,"Neopetrobia hirta Meyer, 1974","Meyer, 1974","Neopetrobia hirta","Neopetrobia","hirta",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Neopetrobia",NA,NA,NA,NA,NA,NA,"Neopetrobia hirta",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11008497","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2129000",NA,"Petrobia lycopersici Zaher, Gomaa & El-Enany, 1982","Zaher, Gomaa & El-Enany, 1982","Petrobia lycopersici","Petrobia","lycopersici",NA,"species",NA,"Zaher, M.A., Gomaa, E.A. and El-Enany, M.A. Spider mites of Egypt (Acari: Tetranychidae). International Journal of Acarology, 8: 91-114. (1982).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia lycopersici",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11011967","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2128940",NA,"Petrobia apicalis Banks, 1917","Banks, 1917","Petrobia apicalis","Petrobia","apicalis",NA,"species",NA,"Wainstein, B.A. A revision of the tribe Petrobiini (Reck) (Acariformes, Tetranychidae). Entomologicheskoe Obozrenie, 39: 214-226. (1960).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia apicalis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11012303","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130573",NA,"Oligonychus formosanus Lo, 1969","Lo, 1969","Oligonychus formosanus","Oligonychus","formosanus",NA,"species",NA,"Lo, P.K.C. and Ho, C.C. The spider mite family Tetranychidae in Taiwan I. The genus Oligonychus. Journal of Taiwan Museum, 42: 59-76. (1989).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus formosanus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11014574","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130441",NA,"Oligonychus bessardi Gutierrez, 1966","Gutierrez, 1966","Oligonychus bessardi","Oligonychus","bessardi",NA,"species",NA,"Helle, W., Bolland, H.R. and Heitmans, W.R.B. A survey of chromosome complements in the Tetranychidae. International Journal of Acarology, 7: 147-156. (1981).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus bessardi",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11014907","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129473",NA,"Aplonobia myops Pritchard & Baker, 1955","Pritchard & Baker, 1955","Aplonobia myops","Aplonobia","myops",NA,"species",NA,"Pritchard, A.E. and Baker, E.W. A revision of the spider mite family Tetranychidae. Memoirs Series, San Francisco, Pacific Coast Entomological Society, 2: 472 p. (1955).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia myops",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11015225","7ddf754f-d193-4cc9-b351-99906754a03b","2129589","2129273",NA,"Mixonychus transvaalensis Meyer, 1974","Meyer, 1974","Mixonychus transvaalensis","Mixonychus","transvaalensis",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Mixonychus",NA,NA,NA,NA,NA,NA,"Mixonychus transvaalensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11015301","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130146",NA,"Tetranychus neocaledonicus André, 1933","André, 1933","Tetranychus neocaledonicus","Tetranychus","neocaledonicus",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Sales, F.M. Spider mites (Tetranychidae: Acarina) of the state of Ceara, Brazil. International Journal of Acarology, 3: 1-8. (1977).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus neocaledonicus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11015485","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129501",NA,"Paraplonobia dactyloni Smiley & Baker, 1995","Smiley & Baker, 1995","Paraplonobia dactyloni","Paraplonobia","dactyloni",NA,"species",NA,"Smiley, R.L. and Baker, E.W. A report on some tetranychid mites (Acari: Prostigmata) from Yemen. International Journal of Acarology, 21: 135-164. (1995).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia dactyloni",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11015896","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130718",NA,"Oligonychus sayedi Zaher, Gomaa & El-Enany, 1982","Zaher, Gomaa & El-Enany, 1982","Oligonychus sayedi","Oligonychus","sayedi",NA,"species",NA,"Zaher, M.A., Gomaa, E.A. and El-Enany, M.A. Spider mites of Egypt (Acari: Tetranychidae). International Journal of Acarology, 8: 91-114. (1982).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus sayedi",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11016484","7ddf754f-d193-4cc9-b351-99906754a03b","2130760","2129577",NA,"Monoceronychus aechmetes Pritchard & Baker, 1955","Pritchard & Baker, 1955","Monoceronychus aechmetes","Monoceronychus","aechmetes",NA,"species",NA,"Wainstein, B.A. A revision of the tribe Petrobiini (Reck) (Acariformes, Tetranychidae). Entomologicheskoe Obozrenie, 39: 214-226. (1960).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Monoceronychus",NA,NA,NA,NA,NA,NA,"Monoceronychus aechmetes",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11017588","7ddf754f-d193-4cc9-b351-99906754a03b","8545776","7918575",NA,"Bdella magna Ewing, 1913","Ewing, 1913","Bdella magna","Bdella","magna",NA,"species",NA,"Ewing, H.E. New Acarina. Part I. Bulletin American Museum Natural History, XXXII:93- 121. (1913).","heterotypic synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Bdellidae","Bdellodes",NA,NA,NA,NA,NA,NA,"Bdellodes californica",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11018397","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2128959",NA,"Petrobia prasadi Baker & Tuttle, 1994","Baker & Tuttle, 1994","Petrobia prasadi","Petrobia","prasadi",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia prasadi",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11019861","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130117",NA,"Tetranychus yusti McGregor, 1955","McGregor, 1955","Tetranychus yusti","Tetranychus","yusti",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites of Mexico (Acarina : Tetranychidae). International Journal of Acarology, 2: 1-102. (1976).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus yusti",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11020673","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130159",NA,"Tetranychus ricini Tseng, 1975","Tseng, 1975","Tetranychus ricini","Tetranychus","ricini",NA,"species",NA,"Tseng, Y.H. Systematics and distribution of the phytophagous mites of Taiwan, Part I. A revision of the mite family Tetranychidae, with an illustrated key to the genera of the world. Bur. of Commodity Insp. and Min. of Econ. Affairs, Rep. of China, Plant Quar. Bull., 10: 1-132. (1975).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus ricini",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11020799","7ddf754f-d193-4cc9-b351-99906754a03b","2130405","2130406",NA,"Tetranychus viennensis Zacher, 1920","Zacher, 1920","Tetranychus viennensis","Tetranychus","viennensis",NA,"species",NA,"Reck, G.F. Spider mite fauna from Georgia (Tetranychidae: Acarina). Trudy Zoologicheskogo Instituta Akademia Nauk Gruz.S.S.R., 9: 117-134. (1950).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Amphitetranychus",NA,NA,NA,NA,NA,NA,"Amphitetranychus viennensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11021852","7ddf754f-d193-4cc9-b351-99906754a03b","2130327","2130369",NA,"Neopetrobia potchensis Meyer, 1974","Meyer, 1974","Neopetrobia potchensis","Neopetrobia","potchensis",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Neopetrobia",NA,NA,NA,NA,NA,NA,"Neopetrobia potchensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11021977","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130185","5167877","Tetranychus cinnabarinus (Boisduval, 1867)","(Boisduval, 1867)","Tetranychus cinnabarinus","Tetranychus","cinnabarinus",NA,"species",NA,"Tuttle, D.M. and Baker, E.W. Spider mites of southwestern United States and a revision of the family Tetranychidae. Tuscon, Usa, The University of Arizona Press: 143 p. (1968).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus urticae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11024957","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130506",NA,"Oligonychus changi Tseng, 1980","Tseng, 1980","Oligonychus changi","Oligonychus","changi",NA,"species",NA,"Tseng, Y.H. Mites associated with the conifers of Taiwan, (1) Tetranychoidea, with a checklist of the world. Journal of Entomology (Chung Hsien UNiversity), 15: 145-168. (1980).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus changi",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11025913","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130485",NA,"Oligonychus meifengensis Lo & Ho, 1989","Lo & Ho, 1989","Oligonychus meifengensis","Oligonychus","meifengensis",NA,"species",NA,"Lo, P.K.C. and Ho, C.C. The spider mite family Tetranychidae in Taiwan I. The genus Oligonychus. Journal of Taiwan Museum, 42: 59-76. (1989).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus meifengensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11027237","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130610",NA,"Oligonychus juniperi Tuttle, Baker & Abbatiello, 1976","Tuttle, Baker & Abbatiello, 1976","Oligonychus juniperi","Oligonychus","juniperi",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites of Mexico (Acarina : Tetranychidae). International Journal of Acarology, 2: 1-102. (1976).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus juniperi",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11027319","7ddf754f-d193-4cc9-b351-99906754a03b","2128218","2128224",NA,"Pulaeus chongqingensis Bu & Li, 1987","Bu & Li, 1987","Pulaeus chongqingensis","Pulaeus","chongqingensis",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Cunaxidae","Pulaeus",NA,NA,NA,NA,NA,NA,"Pulaeus chongqingensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11027566","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2128943",NA,"Petrobia haematoxylon Meyer, 1987","Meyer, 1987","Petrobia haematoxylon","Petrobia","haematoxylon",NA,"species",NA,"Meyer, M.K.P.S. African Tetranychidae (Acari: Prostigmata) - with reference to the world genera. Entomology Memoir, Department of Agriculture and Water Supply, Republic of South Africa, 69: 1-175. (1987).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia haematoxylon",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11028599","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130694",NA,"Oligonychus verduzcoi Estebanes & Baker, 1968","Estebanes & Baker, 1968","Oligonychus verduzcoi","Oligonychus","verduzcoi",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites of Mexico (Acarina : Tetranychidae). International Journal of Acarology, 2: 1-102. (1976).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus verduzcoi",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11029004","7ddf754f-d193-4cc9-b351-99906754a03b","8232905","2180531",NA,"Bdella podurophila White, 1852","White, 1852","Bdella podurophila","Bdella","podurophila",NA,"species",NA,"White, A. Bdella podurophila. Sutherland, J. Voy. Baffins Bay, 2:210. (1852).","heterotypic synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Bdellidae","Neomolgus",NA,NA,NA,NA,NA,NA,"Neomolgus littoralis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11029439","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130454",NA,"Tetranychus quercinus Berlese, 1886","Berlese, 1886","Tetranychus quercinus","Tetranychus","quercinus",NA,"species",NA,"Berlese, A. Acari dannosi alle piante coltivati. Padova, Italia: 31 p. (1886).","heterotypic synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus brevipodus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11030135","7ddf754f-d193-4cc9-b351-99906754a03b","2129589","2129276",NA,"Mixonychus lepidus Chaudhri, 1971","Chaudhri, 1971","Mixonychus lepidus","Mixonychus","lepidus",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Mixonychus",NA,NA,NA,NA,NA,NA,"Mixonychus lepidus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11031488","7ddf754f-d193-4cc9-b351-99906754a03b","2130760","2129568",NA,"Monoceronychus scolus Pritchard & Baker, 1955","Pritchard & Baker, 1955","Monoceronychus scolus","Monoceronychus","scolus",NA,"species",NA,"Wainstein, B.A. A revision of the tribe Petrobiini (Reck) (Acariformes, Tetranychidae). Entomologicheskoe Obozrenie, 39: 214-226. (1960).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Monoceronychus",NA,NA,NA,NA,NA,NA,"Monoceronychus scolus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11031736","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130526",NA,"Oligonychus livschitzi Mitrofanov & Bossenko, 1975","Mitrofanov & Bossenko, 1975","Oligonychus livschitzi","Oligonychus","livschitzi",NA,"species",NA,"Mitrofanov, V.I., Bosenko, L.I. and Bichevskis, M.Y.A. A key for the determination of the Tetranychid mites of coniferous trees. Izdatel'stvo 'Zinatne', Riga, Latvia, 41: 1-37. (1975).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus livschitzi",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11032573","7ddf754f-d193-4cc9-b351-99906754a03b","2130327","2130348",NA,"Neopetrobia hispida Meyer, 1974","Meyer, 1974","Neopetrobia hispida","Neopetrobia","hispida",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Neopetrobia",NA,NA,NA,NA,NA,NA,"Neopetrobia hispida",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11032644","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2128976",NA,"Petrobia lippiae Baker & Tuttle, 1994","Baker & Tuttle, 1994","Petrobia lippiae","Petrobia","lippiae",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia lippiae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11034068","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129499",NA,"Paraplonobia hilariae Tuttle & Baker, 1968","Tuttle & Baker, 1968","Paraplonobia hilariae","Paraplonobia","hilariae",NA,"species",NA,"Tuttle, D.M. and Baker, E.W. Spider mites of southwestern United States and a revision of the family Tetranychidae. Tuscon, Usa, The University of Arizona Press: 143 p. (1968).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia hilariae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11034701","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130285",NA,"Tetranychus tumidellus Pritchard & Baker, 1955","Pritchard & Baker, 1955","Tetranychus tumidellus","Tetranychus","tumidellus",NA,"species",NA,"Tseng, Y.H. A monograph of the mite family Tetranychidae (Acarina : Tronbidiformes) from Taiwan. Taiwan Museum Special Publication Series, 9: 1-226. (1990).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus tumidellus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11036265","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2128938",NA,"Petrobia zachvatkini Reck & Bagdasarian, 1949","Reck & Bagdasarian, 1949","Petrobia zachvatkini","Petrobia","zachvatkini",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia zachvatkini",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11038854","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130653",NA,"Oligonychus psidium Estebanes & Baker, 1968","Estebanes & Baker, 1968","Oligonychus psidium","Oligonychus","psidium",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites of Mexico (Acarina : Tetranychidae). International Journal of Acarology, 2: 1-102. (1976).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus psidium",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11039301","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129505",NA,"Paraplonobia berberis Baker & Tuttle, 1972","Baker & Tuttle, 1972","Paraplonobia berberis","Paraplonobia","berberis",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia berberis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11042987","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2128964",NA,"Petrobia carthagensis Auger & Flechtmann, 2009","Auger & Flechtmann, 2009","Petrobia carthagensis","Petrobia","carthagensis",NA,"species",NA,"Auger, P., Chaaban, S.B., Grissa, K.L., Khoualdia, O. and Flechtmann, C.H.W. Five new species of Tetranychidae (Acarina, Prostigmata) from south Tunisian oasis areas. Zootaxa, 2232, 29-49. (2009).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia carthagensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11043615","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129447",NA,"Paraplonobia edenvillensis Meyer, 1974","Meyer, 1974","Paraplonobia edenvillensis","Paraplonobia","edenvillensis",NA,"species",NA,"Meyer, M.K.P.S. A revision of the Tetranychidae of Africa (Acari) with a key to the genera of the world. Entomology Memoir, Department of Agricultural Technical Services, Republic of South Africa, 1-291. (1974).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia edenvillensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11045922","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129490",NA,"Paraplonobia boutelouae Tuttle & Baker, 1968","Tuttle & Baker, 1968","Paraplonobia boutelouae","Paraplonobia","boutelouae",NA,"species",NA,"Tuttle, D.M. and Baker, E.W. Spider mites of southwestern United States and a revision of the family Tetranychidae. Tuscon, Usa, The University of Arizona Press: 143 p. (1968).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia boutelouae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11046772","7ddf754f-d193-4cc9-b351-99906754a03b","2130327","2130382",NA,"Neopetrobia mexicana Tuttle, Baker & Abbatiello, 1974","Tuttle, Baker & Abbatiello, 1974","Neopetrobia mexicana","Neopetrobia","mexicana",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Neopetrobia",NA,NA,NA,NA,NA,NA,"Neopetrobia mexicana",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
